,Site_plot,Mahonia leschenaultii,Toddalia asiatica,Sp124858,Rubus spp,Sp105132,Sp122024,Mappia foetida,Osbeckia wightiana,Oldlendia articularis ,Gaultheria fragrantissima,Sp113255,Eurya japonica,Pilea wightii,Liana,Psychotria nilgiriensis,Sp101440,Daphniphyllum neilgherense,Sp131528,Sp132022,Piper nigrum,Elaeagnus kologa,Sp110222,Hypericum mysorense ,Sp1pVM4r,Symplocos cochinchinensis,Sp1f8pkQ,Sp18di1e,Syzygium spp,Bamboo spp,Sp1NGBvS,Cinnamomum perrottetii,SpUK1,Neolitsea zeylanica,No_pic,Potentilla indica,Sp1SvQDO,Sp1tyZZL,Rhododendron arboreum,Sp1lmWU7,Strobilanthes spp,Sp1RO5AX,Sp1ujpFP,Berberis tinctoria,Rapanea wightiana,Sp1yhVqj,Sp1FHoOe,Site.description,Plot.description,Plot,Site,Acacia,Eucalyptus,Others,Pine,Shola,Tot_bas_ar,Date,Lat.deci..N.,Long.Deci..E.,Plot.location,Elevation,Fresh.stumps,Fresh.Cuts,Logs,Canopy,Stems,Moss,Acacia.regen,Ageratina.spp.,Bamboo,Bidens.pilosa,Coffee,Cestrum,Cupress,Daphniphyllum,Eucalyptus.regen,Eupatorium,Ipomea.purpurea,Lantana,Mikania.micrantha,Other,Pine.regen,Rubus,Shola.regen,Tea,Gorse,VS1,VS2,VS3,VS4,VS5,VS6,VS7,VS8,VS9,VS10,LL,Fire,Fern,VSsum,TCI_2x2,Elevation,Aspect,Slope,TRI,shlbfr1ha,shlbfr2ha,shlbfr3ha,shlbfr4ha,shlbfr5ha,Aspect_rad,Sine.aspect,Cosine.aspect,TWI,Acacia.abv,Bamboo.abv,Cestrum.abv,Daphniphyllum.abv,Eupatorium.abv,Rubus.abv,Shola.abv,Solanum.mauritianum.abv,Others.abv,Lantana.abv,Ageratina.spp.abv,Coffee.abv,Eucalyptus.abv,Tea.abv,Mikania.micrantha.abv,Pine.abv,Acacia.blw,Bamboo.blw,Cestrum.blw,Daphniphyllum.blw,Eupatorium.blw,Rubus.blw,Shola.blw,Solanum.mauritianum.blw,Others.blw,Eucalyptus.blw,Ageratina.spp.blw,Lantana.blw,Pine.blw,Strobilanthes.spp.blw,Bidens.pilosa.blw,Coffee.blw,Ipomea.purpurea.blw,Tea.blw,Ann.Temp,Temp.seasonality,Ann.prec,Mxtmp_hotmnths,Mntmp_cldmnths,Prec_seasnlty,Prec_drymnths,Prec_cldmnths,ln_shlbfr1ha,Ln_elevation,Tot_ct_tree,ln_shlbfr2ha,ln_shlbfr3ha,ln_shlbfr4ha,ln_shlbfr5ha,Acacia.1,Eucalyptus.1,Pine.1,Shola.abv.1,Shola.blw.1,Others.1,Shola.1,rds_lngth_5ha,rds_lngth_4ha,rds_lngth_3ha,rds_lngth_2ha,rds_lngth_1ha,TPI,Agerat_Eupat,Type1,Solanum,Ageratina adenophora,Ageratum conyzoides,Ageratum houstonianum,Chromalaena odorata,Type1
178,BFQ767_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Near 8mile tea plantation,NA,1,BFQ767,0,0.261793966,0,0,0,0.261793966,26/04/21,10.1570566,77.090497,4Ha,1608.55243,0,0,2,76,6.75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,3,3,3,1,1,2,1,0,1,0,0,16,3.342416763,1605,121.3041229,35.3564415,56.12486267,9668,18421,25868,32643,39413,2.117156341,0.854421444,-0.519580596,-0.587786674,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16.75,105.1,2867.3,24.25,10.15,57.5,32.9,399.8,9.17668017,7.380879036,13,9.821300882,10.16080062,10.39341635,10.58187636,0,BFQ767_1,0,BFQ767_1,BFQ767_1,0,0,102,87,50,0,0,6,0,Eucalyptus,0,0,0,0,0,Eucalyptus
186,BFQ977_1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandharv,Acacia,1,BFQ977,0.071818668,0,0,0,0,0.071818668,22/01/22,10.1566238,77.2812878,1Ha,2188.585449,0,0,0,68,10.75,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,2,2,3,4,4,3,3,1,0,0,27,-2.45953083,2191,61.42930222,25.2322998,35.76311111,0,0,0,0,0,1.072143581,0.878227673,0.478242777,-0.182321563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,13.25,112.2,1772.3,20.15,6.05,53.8,24,320.6,0,7.69211334,1,0,0,0,0,BFQ977_1,0,0,0,BFQ977_1,0,0,0,0,0,0,0,-1.875,3,Acacia,0,3,0,0,0,Acacia
187,BFQ977_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandharv,Acacia,2,BFQ977,0.243276288,0.176669945,0,0,0,0.419946233,22/01/22,10.1561434,77.2811407,1Ha,2201.770508,0,0,10,77.8,7.75,10,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,2,2,2,4,1,0,0,18,9.961548805,2215,78.14699554,18.76408195,27.64055061,0,0,0,0,0,1.363922373,0.97867779,0.205401517,-1.280933857,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13.25,112.2,1772.3,20.15,6.05,53.8,24,320.6,0,7.703007682,6,0,0,0,0,BFQ977_2,BFQ977_2,0,0,0,0,0,0,0,0,0,0,3,23,Mixed,0,23,0,0,0,Acacia-Eucalyptus
188,BFW737_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Nymakad estate,,1,BFW737,0,0.109506559,0,0,0,0.109506559,19/04/21,10.1521881,77.0623534,1Ha,1793.578716,0,0,0,72.8,3.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,1,1,2,2,1,1,1,0,0,11,-5.424372196,1791,167.2756348,32.89361572,48.47679901,0,0,0,0,0,2.919510586,0.220261033,-0.975440965,1.663505197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15.35000038,101.5,3129.2,22.85,8.85,59.2,33.7,411.3,0,7.490529402,6,0,0,0,0,0,BFW737_1,0,BFW737_1,BFW737_1,0,0,0,0,0,0,0,2.25,0,Eucalyptus,0,0,0,0,0,Eucalyptus
189,BFW737_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,Nymakad estate,,2,BFW737,0,0.275075446,0,0,0,0.275075446,19/04/21,10.1526434,77.0623806,1Ha,1806.446633,0,0,0,64.4,2.5,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,1,3,1,1,0,1,0,1,0,5,8,10.67008972,1832,161.5650482,28.40681267,55.04543686,0,0,0,0,0,2.819842047,0.316227815,-0.948683282,-1.280933857,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,15.35000038,101.5,3129.2,22.85,8.85,59.2,33.7,411.3,0,7.513163545,10,0,0,0,0,0,BFW737_2,0,0,BFW737_2,0,0,0,0,0,0,0,13,2,Eucalyptus,0,2,0,0,0,Eucalyptus
190,BFY852_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,1,BFY852,0,0.063622189,0,0,0,0.063622189,05/04/21,10.1492213,77.1680082,4Ha,1664.233457,0,0,0,42.8,10.25,10,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,1,0,0,0,0,0,0,1,0,2,8,27.10385323,1667,225,8.547049522,13.85640621,0,0,0,0,0,3.926990817,-0.707106781,-0.707106781,-1.280933857,0,0,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,17.64999962,111,2148,25.05,10.85,55.4,26.2,330.6,0,7.418780883,5,0,0,0,0,0,BFY852_1,0,BFY852_1,BFY852_1,0,0,0,0,0,0,0,0,74,Eucalyptus,0,74,0,0,0,Eucalyptus
191,BFY852_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,2,BFY852,0,0.183489734,0,0,0,0.183489734,05/04/21,10.149945,77.1679798,4Ha,1669.340436,0,0,0,57.2,9.25,10,0,36,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,3,1,3,2,1,2,0,0,0,0,1,0,2,12,18.86056328,1680,180,9.243041039,15.19868374,0,0,0,0,0,3.141592654,1.22E-16,-1,-1.280933857,0,0,0,0,0,0,4,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,17.64999962,110.9,2141.2,23.75,9.75,55.1,26.3,332.7,0,7.426549072,10,0,0,0,0,0,BFY852_2,0,BFY852_2,0,0,0,0,0,0,0,0,-0.625,36,Eucalyptus,0,36,0,0,0,Eucalyptus
192,BFY852_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,3,BFY852,0,0.097609727,0,0,0,0.097609727,05/04/21,10.150522,77.1680645,4Ha,1675.95529,0,0,0,65.6,10,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,2,1,0,0,0,0,0,1,0,0,13,3.878749847,1694,163.2173462,14.99843788,19.82422829,0,0,0,0,0,2.848680088,0.288741957,-0.957406958,0.328504086,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16.54999924,110.9,2141.2,23.75,9.75,55.1,26.3,332.7,0,7.434847875,5,0,0,0,0,0,BFY852_3,0,0,0,0,0,0,0,0,0,0,0.125,22,Eucalyptus,0,22,0,0,0,Eucalyptus
193,BFY852_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,4,BFY852,0,0.10625184,0,0,0,0.10625184,05/04/21,10.15018,77.1673614,4Ha,1699.1423,0,0,2,57.6,4,10,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5,4,1,0,0,0,0,0,0,0,1,0,1,10,-7.30009985,1690,169.4389954,13.72564697,19.82422829,0,0,0,0,0,2.957268351,0.183282324,-0.983060318,1.71479845,0,0,0,0,0,0,1,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16.54999924,110.9,2141.2,23.75,9.75,55.1,26.3,332.7,0,7.432483808,8,0,0,0,0,0,BFY852_4,0,BFY852_4,0,0,0,0,0,0,0,0,1.125,12,Eucalyptus,0,12,0,0,0,Eucalyptus
194,BFY852_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,5,BFY852,0,0.14803797,0,0,0,0.14803797,05/04/21,10.1496764,77.1672419,4Ha,1684.623289,0,0,0,45.6,4.25,10,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,1,2,1,0,0,0,0,0,0,1,0,0,8,-1.094465613,1686,95.82633972,11.43286133,18.33030319,0,0,0,0,0,1.672485138,0.994834147,-0.101513648,-1.280933857,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,17.64999962,111,2148,25.05,10.85,55.4,26.2,330.6,0,7.430114139,6,0,0,0,0,0,BFY852_5,0,0,BFY852_5,0,0,0,0,0,0,0,2.25,12,Eucalyptus,0,12,0,0,0,Eucalyptus
195,BFY852_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,6,BFY852,0,0.109721418,0,0,0,0.109721418,05/04/21,10.1503344,77.1666275,4Ha,1714.085231,0,0,1,52.8,7.25,10,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,3,2,0,1,1,1,1,0,0,1,0,0,10,4.828771114,1703,142.1250153,13.10233402,18.62793541,0,0,0,0,0,2.480549466,0.613940628,-0.789352206,0.79850769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,15.75,110.9,2141.2,23.75,9.75,55.1,26.3,332.7,0,7.440146681,9,0,0,0,0,0,BFY852_6,0,0,BFY852_6,0,0,0,0,0,0,0,2.125,3,Eucalyptus,0,3,0,0,0,Eucalyptus
196,BFY852_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,7,BFY852,0,0.108320854,0,0,0,0.108320854,05/04/21,10.1499591,77.1666679,4Ha,1701.982258,0,0,2,60.8,4.5,10,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,2,2,3,1,1,0,0,1,0,0,12,0.831736624,1696,144.462326,11.89534283,16.12451553,0,0,0,0,0,2.521343234,0.58123814,-0.81373351,0.664976239,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17.64999962,110.9,2141.2,23.75,9.75,55.1,26.3,332.7,0,7.436027816,9,0,0,0,0,0,BFY852_7,0,BFY852_7,0,0,0,0,0,0,0,0,-0.25,3,Eucalyptus,0,3,0,0,0,Eucalyptus
197,BFY852_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Chundavurrai estate,Chundavurrai estate,8,BFY852,0,0.063566484,0,0,0,0.063566484,05/04/21,10.1495322,77.166557,4Ha,1696.197764,0,0,0,60.4,6.5,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,3,2,0,0,1,0,0,12,20.851717,1693,126.8698959,2.343616962,9,0,0,0,0,0,2.214297405,0.800000018,-0.599999976,-1.280933857,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16.95000076,111,2148,25.05,10.85,55.4,26.2,330.6,0,7.434257382,6,0,0,0,0,0,BFY852_8,0,0,0,0,0,0,0,0,0,0,2.125,30,Eucalyptus,0,30,0,0,0,Eucalyptus
200,BFZ787_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roadside,NA,3,BFZ787,0,0.168672409,0,0,0,0.168672409,29/04/21,10.1496914,77.1085593,4Ha,1472.020668,0,0,0,52.8,13.5,10,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,4,5,4,2,2,0,0,0,0,1,0,0,19,-7.376171112,1444,309.3405151,32.83635712,53.18834305,0,0,0,0,0,5.399010498,-0.773392139,0.633927914,-0.182321563,0,11,0,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,106.4,2592.6,24.75,10.65,56.6,31.1,378.2,0,7.275172319,6,0,0,0,0,0,BFZ787_3,0,BFZ787_3,0,0,0,37,0,0,0,0,-8.375,0,Eucalyptus,0,0,0,0,0,Eucalyptus
201,BFZ787_4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roadside,NA,4,BFZ787,0,0.127785504,0,0,0,0.127785504,29/04/21,10.1491542,77.108042,1Ha,1468.021001,2,0,0,20.6,2.5,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,2,0,1,1,0,0,0,1,0,7,11,6.142505169,1463,331.6309509,24.86026382,35.87478256,0,0,0,0,0,5.788051995,-0.475148958,0.879905374,1.021651268,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85000038,105.7,2678.2,25.35,11.15,56.9,31.7,385.6,0,7.288244401,7,0,0,0,0,0,BFZ787_4,0,BFZ787_4,0,0,0,307,237,174,94,21,2.125,1,Eucalyptus,0,1,0,0,0,Eucalyptus
206,BGA971_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,1,BGA971,0.116278601,0,0,0,0,0.116278601,28/04/21,10.1481593,77.2754883,4Ha,2609.701389,0,0,1,69.2,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,1,2,0,1,1,2,0.4,0,0,15,7.922751427,2394,143.1300964,27.95343399,44.45222092,0,0,0,0,0,2.498091441,0.600000083,-0.799999938,-0.587786674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.780720886,4,0,0,0,0,BGA971_1,0,0,0,0,0,0,0,0,0,0,0,6,0,Acacia,0,0,0,0,0,Acacia
207,BGA971_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacias,2,BGA971,0.077365218,0,0,0,0,0.077365218,28/04/21,10.148179,77.2750698,4Ha,2589.810674,0,0,1,91.2,4.5,10,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,2,2,3,1,0.6,0.2,4,15,4.10878706,2403,161.5650482,20.47787857,29.66479301,0,0,0,0,0,2.819842047,0.316227815,-0.948683282,0.105360508,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.784473236,3,0,0,0,0,BGA971_2,0,0,0,0,0,0,0,0,0,0,0,1.5,3,Acacia,0,0,0,0,3,Acacia
208,BGA971_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,3,BGA971,0.113907193,0,0,0,0,0.113907193,28/04/21,10.1479955,77.2759748,4Ha,2574.563478,0,0,3,73.4,14,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,0,2,3,1,0,0,14,-6.950108051,2360,140.1478882,32.76895523,51.29327393,0,0,0,0,0,2.446042089,0.640808206,-0.767701012,0.105360508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.766416898,6,0,0,0,0,BGA971_3,0,0,0,0,0,0,0,0,0,0,0,-3.625,2,Acacia,0,2,0,0,0,Acacia
209,BGA971_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,4,BGA971,0.207219736,0,0,0,0,0.207219736,28/04/21,10.1476571,77.2759273,1Ha,2481.141819,0,0,9,84.6,11.75,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,3,1,1,1,1,1,0.2,1,19,-2.915504932,2361,132.2519073,35.89332962,54.00925827,0,0,0,0,0,2.308231224,0.740195745,-0.672391448,-0.182321563,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.766840537,7,0,0,0,0,BGA971_4,0,0,0,0,0,0,0,0,0,0,0,-1.625,5,Acacia,0,5,0,0,0,Acacia
210,BGA971_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,5,BGA971,0.239217837,0,0,0,0,0.239217837,28/04/21,10.1471151,77.2761567,1Ha,2449.800507,0,0,8,87.4,13,10,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,1,3,2,3,2,1,0.2,0,24,3.736423492,2330,113.1985931,26.54859543,37.58989334,0,0,0,0,0,1.975688158,0.919145012,-0.39391934,-1.280933857,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.753623547,5,0,0,0,0,BGA971_5,0,0,0,0,0,0,0,0,0,0,0,1.625,70,Acacia,0,70,0,0,0,Acacia
211,BGA971_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,6,BGA971,0.31988552,0,0,0,0,0.31988552,28/04/21,10.1467306,77.2760709,4Ha,2412.275345,0,0,12,82.4,22.75,10,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,3,3,5,5,5,3,1,0.2,0,32,4.006440639,2314,133.1817017,20.02450943,29.58039856,0,0,0,0,0,2.324459198,0.729187211,-0.684314264,1.203972816,8,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.746732908,6,0,0,0,0,BGA971_6,0,0,0,0,0,0,0,0,0,0,0,-1.125,13,Acacia,0,13,0,0,0,Acacia
212,BGA971_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,7,BGA971,0.452939053,0,0,0,0,0.452939053,28/04/21,10.1466911,77.2756088,4Ha,2448.071992,0,0,18,91.4,34,10,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,4,3,4,4,2,1,1,0,0,29,-1.559375405,2333,139.3987122,27.79800797,39.3446312,0,0,0,0,0,2.432966501,0.650791283,-0.75925668,0.664976239,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.754910272,11,0,0,0,0,BGA971_7,0,0,0,0,0,0,0,0,0,0,0,-1.5,46,Acacia,0,46,0,0,0,Acacia
213,BGA971_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vandarava peak,Acacia,8,BGA971,0.212702624,0,0,0,0,0.212702624,28/04/21,10.1489908,77.2759813,4Ha,2496.20006,0,0,5,87.8,13.25,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,2,3,2,2,2,1,1,0,13,22,3.822230577,2404,158.3049011,22.18195152,30.41381264,0,0,0,0,0,2.762941746,0.369667278,-0.929164196,-0.182321563,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64999962,115.8,1753.5,20.65,6.35,54.1,23.5,313.3,0,7.784889296,6,0,0,0,0,BGA971_8,0,0,0,0,0,0,0,0,0,0,0,0.875,16,Acacia,0,16,0,0,0,Acacia
214,BGC1074_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berijam Cliff,NA,1,BGC1074,0.42500736,0,0,0.552904272,0,0.977911632,11/11/20,10.14417,77.37028,4 Hectare,NA,0,0,2,69.6,11.5,11.11111111,17,NA,0,NA,NA,0,0,0,0,NA,NA,0,NA,0,0,0,0,NA,NA,0,0,1,3,2,0,0,0,0,1,0,0.8,0,7,-21.86885262,2186,2.489555359,5.350893974,11.18033981,0,0,0,0,0,0.043450938,0.043437267,0.999056157,-1.280933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,122.7,1681.6,21.25,6.55,55.1,24.1,338.8,0,7.689828669,18,0,0,0,0,BGC1074_1,0,BGC1074_1,0,0,0,0,0,0,0,0,0,-1.125,NA,Mixed,0,NA,NA,NA,NA,Acacia-Pine
